Price,Close,High,Low,Open,Volume
Ticker,ZBH,ZBH,ZBH,ZBH,ZBH
Date,,,,,
2010-01-04,52.23649978637695,52.34093780343719,51.61857114753669,51.61857114753669,805872
2010-01-05,53.890106201171875,53.94232350368854,52.78480234896154,53.36791607800178,1769643
2010-01-06,53.87268829345703,54.0641585320717,53.49845069801927,54.011937821722285,1315619
2010-01-07,55.10854721069336,55.43927044919032,54.098978568082615,54.699498023752824,1734005
2010-01-08,53.95102310180664,54.690792066056304,53.176439187272116,53.7943643745254,2213985
2010-01-11,55.14335632324219,55.534996282786715,54.13378778754496,54.307848851920276,1468780
2010-01-12,54.08156967163086,55.31742004408437,53.724737804305406,55.00410600964265,1520486
2010-01-13,54.43839645385742,54.64727589002833,53.724736160640646,54.186006025334486,789392
2010-01-14,54.59504318237305,54.716886928672054,54.09025901662054,54.30783786778292,777959
2010-01-15,53.74213409423828,54.56023569612866,53.48104082137083,54.386171234483925,1474445
2010-01-19,55.447967529296875,55.4740761760456,53.872691128522234,53.90750265752053,1706298
2010-01-20,54.42097091674805,56.37048425590783,53.994516156156436,55.4392454020693,1590938
2010-01-21,53.394012451171875,54.83003923417253,53.254762923547524,54.420986693851205,1069140
2010-01-22,52.73257827758789,54.83874426742227,52.70646621008066,54.046758010375584,1716598
2010-01-25,52.95014953613281,54.090264612362475,52.680349954588486,53.28086928732925,1942683
2010-01-26,52.79349136352539,53.228649115248295,52.58461536913042,52.81089712645834,1410482
2010-01-27,52.11463928222656,52.62812635334857,51.2530232966899,52.62812635334857,1704753
2010-01-28,49.47758865356445,51.59246100242111,49.199086142944566,50.69603329047607,3599644
2010-01-29,49.016300201416016,49.58200789129625,48.172093525981516,49.55589583297632,3619935
2010-02-01,49.63424301147461,49.68646372728797,48.36357768215262,49.13816159944892,2134675
2010-02-02,50.73954391479492,50.93101416281906,49.56461719959236,49.70386673470079,2238705
2010-02-03,49.721282958984375,50.62641367660132,49.660362770633725,50.62641367660132,1310263
