Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2000-01-03,35.86407470703125,36.498666913643596,34.46027982573727,36.11406557630278,53228400
2000-01-04,34.6525764465332,36.037141099224876,34.537196058808895,34.94102741584397,54119000
2000-01-05,35.017940521240234,35.806373009637184,33.652606212065024,34.191047911458064,64059600
2000-01-06,33.84489822387695,35.037161684036256,33.3449167728424,34.51795017719269,54976600
2000-01-07,34.287208557128906,34.53719942153871,33.018024168586834,33.42185556494113,62013600
2000-01-10,34.53719711303711,34.97948861281431,34.26797620012925,34.90256835198349,44963600
2000-01-11,33.65260314941406,35.15254774693081,33.44107250104632,34.30642515345982,46743600
2000-01-12,32.5565071105957,33.498780500093154,32.13344558878052,33.38340008505265,66532400
2000-01-13,33.17186737060547,33.421858255137565,31.229630498471465,32.11421362835428,83144000
2000-01-14,34.53719711303711,35.056408873645125,32.53727033143585,32.979561831213054,73416400
2000-01-18,35.479461669921875,35.84483281991023,34.38334821995681,34.40257828048251,81483600
2000-01-19,32.921871185302734,34.30643586132014,32.61419014618776,33.998754822205164,97568200
2000-01-20,32.61420440673828,33.74877873456703,32.575744260032224,32.941115653739786,56349800
2000-01-21,31.921926498413086,32.998810765829425,31.768085888782178,32.92189046101397,68416200
2000-01-24,31.152706146240234,32.51804079832854,31.018095687583642,31.936331316276835,63597600
2000-01-25,31.633464813232422,31.96037599975215,30.63350118387796,31.07579278916936,59823200
2000-01-26,30.57581329345703,31.844997996204302,30.498893008442042,31.518086784890613,49365000
2000-01-27,30.383514404296875,31.133487228200405,29.92199266651009,30.734463225738914,63654800
2000-01-28,30.229658126831055,30.8450201243238,29.921977128084684,30.191198001987757,58225400
2000-01-31,30.114288330078125,30.2104386759596,29.19124500961596,30.037368053372944,73194200
2000-02-01,31.671916961669922,31.768067286386586,30.056591506429925,30.306582350693258,70196600
2000-02-02,31.018098831176758,31.97960220474082,30.921948493820352,31.51808058543007,49915600
2000-02-03,31.88344955444336,32.056520149129724,30.806565854172653,31.402697902536794,49186000
2000-02-04,32.787269592285156,33.229561205553516,32.04210437427867,32.11421713731156,55365400
2000-02-07,32.80650329589844,32.883423584986126,32.075760549565416,32.8641935127142,40005800
2000-02-08,33.82566833496094,33.844898390864834,32.74878520434251,32.74878520434251,56229000
2000-02-09,31.998842239379883,33.671858630501305,31.96038209245755,33.671858630501305,55090000
2000-02-10,32.61420440673828,32.78727506691555,31.537320298968623,31.965189431073533,54527800
2000-02-11,30.748876571655273,32.26805183692154,30.498885705219053,32.26805183692154,115559000
2000-02-14,30.652725219726562,31.306547464062007,30.479654625637764,31.147899419480613,81028600
2000-02-15,30.325820922851562,30.768112540623015,30.191210430486336,30.691192259271457,71027600
2000-02-16,30.037364959716797,30.825797714741373,29.883524422151023,30.53734670680555,65202600
2000-02-17,30.652725219726562,30.671955285736427,29.888330095834384,30.306584031548972,80343400
2000-02-18,29.248924255371094,30.787329212918557,29.191234069463064,30.76809915094921,79063000
2000-02-22,28.86433982849121,29.883533706512555,28.556658657767787,29.268171365065708,66296200
2000-02-23,28.998937606811523,29.46045916023558,28.32588534140144,28.768176830099495,75847200
2000-02-24,29.152780532836914,29.49892172649857,28.30665761499732,28.998940002320627,69733200
2000-02-25,28.095134735107422,29.13836612414204,27.845143803172856,29.13355860622022,65301400
2000-02-28,28.17205238342285,28.34512301239951,27.114398539676603,27.768220915810648,76131800
2000-02-29,27.498987197875977,28.229729515022328,27.34514671005569,28.229729515022328,58437400
2000-03-01,27.9412899017334,28.950868511396855,27.364387839068563,27.575918595379004,106889800
2000-03-02,28.729719161987305,29.345081285938843,28.037436772541827,28.248967502650167,106932600
2000-03-03,29.575838088989258,30.421960895176205,28.883555793018118,29.152776685895784,101435200
2000-03-06,27.88360023498535,29.96044770076357,27.729759681964744,29.537386179956897,93609400
2000-03-07,28.57587242126465,29.998897023669485,28.28742148834475,29.575835655386967,135061000
2000-03-08,29.40277862548828,29.595079335923128,27.99898343931389,28.864336636270707,94290000
2000-03-09,30.768108367919922,30.768108367919922,29.229702949523926,29.325853288173676,88198800
2000-03-10,31.075775146484375,31.537296559550978,30.614253733417776,30.633483792295554,85589000
2000-03-13,30.152759552001953,30.845042296818324,29.998918942042756,30.037379094532557,61831800
2000-03-14,29.268171310424805,30.537356137289482,29.268171310424805,30.34505540594635,73489200
2000-03-15,29.3450870513916,29.72968845442426,28.825875157297517,29.095096139420377,53208000
2000-03-16,29.3450870513916,29.748918524575892,28.691264666236087,29.518157682756296,77300800
2000-03-17,30.57581329345703,30.614273435964524,29.075867735664797,29.306628590709757,81161600
2000-03-20,29.960464477539062,30.6912075135766,29.691243358998914,30.383526235245004,47773000
2000-03-21,31.614225387573242,31.729605772199424,29.691218977136916,29.76813923355437,81648800
2000-03-22,31.768064498901367,32.49880690262913,31.11424234819759,31.633454056109414,93975800
2000-03-23,34.42182159423828,34.729502681114155,32.80649588813995,32.86418609192918,148224000
2000-03-24,34.364131927490234,35.383325543694475,33.710309607661095,34.652582950944264,112196800
2000-03-27,32.01807403564453,33.30648902686867,31.979613886652768,33.15745594952558,111434000
2000-03-28,32.09497833251953,33.056481577951516,31.498846320351703,31.883447618524496,81114400
2000-03-29,32.979557037353516,33.51799878490215,32.344964977742634,32.36419504015508,64363800
2000-03-30,31.806528091430664,33.42185358095919,31.537307176509245,32.671881032249516,64178400
2000-03-31,32.69111633300781,33.306478522805605,32.03729400634766,32.61419605928309,64281400
2000-04-03,27.96052360534668,29.691230018332373,27.691302607771124,29.056637666904287,260118200
2000-04-04,27.249000549316406,28.306654063933486,26.13365684299294,28.172043616618588,181244400
2000-04-05,26.575956344604492,27.22977871487696,26.422115786893325,27.15285843602138,82887600
2000-04-06,26.460573196411133,27.07593536376953,26.23461990058422,27.03747522830963,66421400
2000-04-07,27.402843475341797,27.49899380332545,26.152889211554278,26.76825131064967,82613600
2000-04-10,26.47980308532715,27.268235856930932,26.460573017727057,27.268235856930932,60685400
2000-04-11,25.806745529174805,26.47979775981647,25.691365146779088,26.191346803827184,71961800
2000-04-12,24.42220115661621,25.30678482055664,24.229900360107422,25.268324661254884,153003800
2000-04-13,24.38373374938965,25.306777298262446,24.30681345365025,24.883715671695747,94316200
2000-04-14,22.80685806274414,24.46064372328039,22.53763714126149,24.34526332835926,151217800
2000-04-17,23.345300674438477,23.383760807345297,22.460717617581665,22.845318946649844,119772200
2000-04-18,24.787553787231445,25.21061521726953,23.345298912101608,23.53759956211892,91794600
2000-04-19,24.210647583007812,25.07600035603033,24.03757702840331,25.05677029440761,53715400
2000-04-20,24.287572860717773,24.57602384481181,23.845281351773586,24.19142253268643,52387400
2000-04-24,20.49925422668457,20.922315758567365,19.999272416277627,20.691554922994932,313645800
2000-04-25,21.34538459777832,21.38384475020675,20.80694246378031,21.153083835636174,159517400
2000-04-26,20.922313690185547,21.883817076683044,20.730013012886047,21.537675857543945,107091200
2000-04-27,21.47998809814453,21.518448237980063,20.73001537135166,20.749245441269426,77669800
2000-04-28,21.460752487182617,21.845353786236068,20.999230928318475,21.768433526425376,78082600
