Price,Close,High,Low,Open,Volume,Week
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,
Date,,,,,,
2013-01-02,22.406965255737305,22.496202657673287,22.02567268866795,22.106798865535033,52899300,2012-12-31
2013-01-03,22.106794357299805,22.431297451239146,22.033780967744352,22.41507190970398,48294400,2012-12-31
2013-01-04,21.69305419921875,22.179809655695347,21.684941427752964,22.123021802787783,52521100,2012-12-31
2013-01-07,21.652488708496094,21.80662670164437,21.611924857125985,21.717389323335553,37110400,2013-01-07
2013-01-08,21.53891372680664,21.7336171390602,21.465900334049774,21.701166054566983,44703100,2013-01-07
2013-01-09,21.66060447692871,21.701166786560552,21.547027224724292,21.676828472369692,49047900,2013-01-07
2013-01-10,21.46590805053711,21.887763016478605,21.32799553392326,21.620047662583698,71431300,2013-01-07
2013-01-11,21.766063690185547,21.847189842936288,21.31987217108547,21.49023569924463,55512100,2013-01-07
2013-01-14,21.81473731994629,21.96887684524178,21.709274411493098,21.822850089420008,48324400,2013-01-14
2013-01-15,22.074342727661133,22.13924489219481,21.766065182890017,21.766065182890017,48244500,2013-01-14
2013-01-16,21.936431884765625,22.090569894820472,21.91209357127402,22.02566927286241,41077400,2013-01-14
2013-01-17,22.106794357299805,22.28527067212824,21.952654807421315,22.058119280047105,51685900,2013-01-14
2013-01-18,22.106794357299805,22.139245440370143,21.93643081323895,21.98510589049165,52167700,2013-01-14
2013-01-22,22.025667190551758,22.26904566040011,21.90397872930395,22.147355651799565,58650600,2013-01-21
2013-01-23,22.398847579956055,22.4231843445414,22.066231720232167,22.066231720232167,50387700,2013-01-21
2013-01-24,22.415071487426758,22.772025657711783,22.285270252296343,22.471860881729995,101739300,2013-01-21
2013-01-25,22.617889404296875,22.90183022774869,22.220372870405534,22.374512439825605,81847700,2013-01-21
2013-01-28,22.642223358154297,22.901825816211026,22.52053489935929,22.7233495131352,56056500,2013-01-28
2013-01-29,22.723352432250977,22.820702592851816,22.390736546717783,22.56921287272126,49242600,2013-01-28
2013-01-30,22.593549728393555,22.86937774454924,22.520536338978648,22.72335096571943,43580500,2013-01-28
2013-01-31,22.269046783447266,22.69090003389057,22.22848292941717,22.544874801440667,50530000,2013-01-28
2013-02-01,22.6584529876709,22.755803153334085,22.350173852580514,22.447525565596685,55565900,2013-01-28
2013-02-04,22.26093292236328,22.731462774597475,22.244707381545926,22.60977431317277,50540000,2013-02-04
2013-02-05,22.309616088867188,22.43941736777779,22.196040356658738,22.406967821726788,35410400,2013-02-04
2013-02-06,22.179813385009766,22.342065746900726,22.106799976894152,22.21226292897604,41889600,2013-02-04
2013-02-07,22.131128311157227,22.22036567732087,21.985101560804438,22.187916147993864,38028300,2013-02-04
2013-02-08,22.350170135498047,22.479971366363557,22.155468289199778,22.18791937059252,33318500,2013-02-04
2013-02-11,22.60166358947754,22.650338668984688,22.309610017728893,22.431298490173205,32247700,2013-02-11
2013-02-12,22.617889404296875,22.715241118497183,22.51242646565346,22.617889404296875,35990900,2013-02-11
2013-02-13,22.739578247070312,22.80447887069892,22.617888223832875,22.65845208069633,41715600,2013-02-11
2013-02-14,22.74769401550293,22.76391801303294,22.609779978702548,22.650342293557255,32663200,2013-02-11
2013-02-15,22.723352432250977,22.845040906678477,22.61788795302168,22.747690746077637,49650900,2013-02-11
2013-02-19,22.94420623779297,22.976925998239427,22.739712415494765,22.80515037622363,38781400,2013-02-18
2013-02-20,22.796968460083008,23.066900201239125,22.764248704711935,23.00964062933975,44110200,2013-02-18
2013-02-21,22.486133575439453,22.69062733464879,22.27345987864211,22.69062733464879,49078500,2013-02-18
2013-02-22,22.706993103027344,22.706993103027344,22.47795947161233,22.64155514550362,31425900,2013-02-18
2013-02-25,22.387981414794922,22.94420322794233,22.387981414794922,22.878765275797704,48011800,2013-02-25
2013-02-26,22.387981414794922,22.576115332190245,22.363441597679245,22.396159793669636,49923300,2013-02-25
2013-02-27,22.74789047241211,22.90330620133852,22.35526274054279,22.428880635288778,36394700,2013-02-25
2013-02-28,22.739709854125977,22.878765700032265,22.69063177914843,22.805147807484,35840200,2013-02-25
2013-03-01,22.86241340637207,22.886951670245075,22.510683729325688,22.674277875748093,34849700,2013-02-25
2013-03-04,23.026002883911133,23.026002883911133,22.65791495897311,22.78061093395245,38157500,2013-03-04
2013-03-05,23.189594268798828,23.345009973785242,23.034178563812414,23.140516199916053,41432200,2013-03-04
2013-03-06,22.976924896240234,23.091440931982415,22.723353005597986,23.075081052543826,51448500,2013-03-04
2013-03-07,23.017822265625,23.132339857705013,22.911486173154906,22.99328400745094,29196700,2013-03-04
2013-03-08,22.90331268310547,23.17324452017835,22.870592916107853,23.10780654634748,37667800,2013-03-04
2013-03-11,22.796968460083008,22.878764728183075,22.63337280355526,22.854226471818578,36627500,2013-03-11
2013-03-12,22.829689025878906,22.86240878464753,22.60883533468259,22.77243100819778,39255200,2013-03-11
2013-03-13,22.837867736816406,22.919665569173002,22.69881188985936,22.79696960072005,29093400,2013-03-11
2013-03-14,23.017822265625,23.034182144516993,22.846048217750866,22.90330623370891,55914800,2013-03-11
2013-03-15,22.93602752685547,23.03418368645025,22.886947886894053,22.9278475868619,92710300,2013-03-11
2013-03-18,22.985103607177734,23.132339393925882,22.747890048491524,22.805148063301605,44809400,2013-03-18
2013-03-19,23.050546646118164,23.08326485029975,22.92785065014981,23.00146855976367,51901600,2013-03-18
2013-03-20,23.165063858032227,23.304119743118953,23.05054779743056,23.181423741022268,35447800,2013-03-18
2013-03-21,22.993288040161133,23.19778188168469,22.94420839487726,22.993288040161133,34233200,2013-03-18
2013-03-22,23.107803344726562,23.181421250106965,22.98510735581394,23.058725261194343,28720900,2013-03-18
2013-03-25,23.034181594848633,23.18959732028599,22.870585930160484,23.14869762403201,44154000,2013-03-25
2013-03-26,23.034181594848633,23.181417381035192,22.99328345875854,23.099619548691116,27824300,2013-03-25
2013-03-27,23.20595932006836,23.271397279892597,22.96874574060299,23.01782382043016,36047400,2013-03-25
2013-03-28,23.402278900146484,23.443177049937578,23.115987171115602,23.165065262897794,55453800,2013-03-25
2013-04-01,23.402278900146484,23.443177049937578,23.197785030862196,23.426817165955377,29201100,2013-04-01
2013-04-02,23.55768394470215,23.59858363873232,23.328651898788404,23.385909910266843,28456500,2013-04-01
2013-04-03,23.361373901367188,23.6803853261409,23.345015581252785,23.51678964368443,35062800,2013-04-01
2013-04-04,23.394100189208984,23.402280131630533,23.12416832995584,23.222324518685443,45263200,2013-04-01
2013-04-05,23.47589111328125,23.54132907314428,22.993285574229894,23.08326179393904,50927300,2013-04-01
2013-04-08,23.385915756225586,23.500431807808923,23.28775802617973,23.500431807808923,34759500,2013-04-08
2013-04-09,24.220251083374023,24.392025161332953,23.459533743466327,23.50043188769535,77733800,2013-04-08
2013-04-10,24.76828956604004,24.801007762686634,24.14662822811596,24.187526363965176,71116700,2013-04-08
2013-04-11,23.672208786010742,23.884882579684596,23.500433138743126,23.80308472670784,130923200,2013-04-08
2013-04-12,23.54950523376465,23.73763914315736,23.443167590950488,23.598583305744537,62886300,2013-04-08
2013-04-15,23.46771240234375,23.70492443420914,23.3204765948998,23.434992640616603,56332900,2013-04-15
2013-04-16,23.69674301147461,23.83579886978841,23.475890874287764,23.639484992197872,52797300,2013-04-15
2013-04-17,23.582225799560547,23.754001409007884,23.394091871250932,23.598585678586755,52840700,2013-04-15
2013-04-18,23.54950523376465,23.704919388394917,23.312291692228275,23.680381132486865,56906600,2013-04-15
2013-04-19,24.351119995117188,24.735567744567362,24.220244099127182,24.228424037647027,99790700,2013-04-15
2013-04-22,25.218177795410156,25.50446945516388,24.76011207590262,24.78465033577372,137904000,2013-04-22
2013-04-23,25.030046463012695,25.27543844827035,24.850090884337167,25.111844311486642,59126900,2013-04-22
2013-04-24,25.978900909423828,26.109776858777952,25.030049496524235,25.046409380234596,90946600,2013-04-22
2013-04-25,26.126136779785156,26.862314385994143,25.79894690593276,25.93800123717619,110700200,2013-04-22
2013-04-26,26.00343132019043,26.158845478676483,25.7253196384649,26.093407527691877,47799300,2013-04-22
2013-04-29,26.674169540405273,26.73142754999038,25.987070305056495,26.0116085604994,59116400,2013-04-29
2013-04-30,27.07497787475586,27.083159374140276,26.404238460310562,26.63327363815786,75165200,2013-04-29
2013-05-01,26.764150619506836,27.05862220260895,26.665991344920876,26.93592466954044,54330900,2013-04-29
2013-05-02,27.124065399169922,27.13224378060528,26.494223937472732,26.690539415536644,46059500,2013-04-29
2013-05-03,27.39399528503418,27.418533546528018,27.058625523195868,27.181319950993338,46784600,2013-04-29
2013-05-06,27.606664657592773,27.737540572637876,27.197677033035845,27.33673132762779,40978300,2013-05-06
2013-05-07,27.246761322021484,27.639389134174007,27.189503294436438,27.524873079003914,43078300,2013-05-06
2013-05-08,26.98500633239746,27.18950015597622,26.706894607517224,27.050442733372044,51595700,2013-05-06
2013-05-09,26.715072631835938,26.993184353013444,26.65781461162246,26.870486812368515,46417800,2013-05-06
2013-05-10,26.739614486694336,26.7641558703195,26.436964464830957,26.723254604387062,36394900,2013-05-06
2013-05-13,27.01772117614746,27.050440934623076,26.625093435423832,26.674173073137254,36027600,2013-05-13
2013-05-14,27.619037628173828,27.619037628173828,27.01772878356916,27.067152590518116,56870100,2013-05-13
2013-05-15,27.88261604309082,27.9238041067834,27.53665893197141,27.553133529006825,46303900,2013-05-13
2013-05-16,28.07207679748535,28.129736325165172,27.63550776221281,27.709641889545235,59382900,2013-05-13
2013-05-17,28.722808837890625,28.722808837890625,28.08855083298971,28.1132643058412,60666700,2013-05-13
2013-05-20,28.895782470703125,28.91225392503696,28.56629682428237,28.607481744532965,54020800,2013-05-20
2013-05-21,28.70632553100586,29.052285766127966,28.599245369222665,28.912253269799898,48702400,2013-05-20
2013-05-22,28.50864601135254,28.698099216112883,28.30271820502056,28.65691428328828,66047500,2013-05-20
2013-05-23,28.129730224609375,28.459212719580105,27.923802486924703,28.195625466720358,51102700,2013-05-20
2013-05-24,28.22857093811035,28.236806663960717,27.92379880632685,27.94027025802758,33174400,2013-05-20
2013-05-28,28.84636116027832,28.97815480173203,28.343896920295983,28.35213264817072,48212100,2013-05-27
2013-05-29,28.731035232543945,28.846354248408336,28.475683738696,28.615716216679555,38412200,2013-05-27
2013-05-30,28.854598999023438,29.035816447607424,28.673384692647954,28.70633074876536,51131000,2013-05-27
2013-05-31,28.747520446777344,29.060528421984795,28.656911717350937,28.681622046391347,56165700,2013-05-27
2013-06-03,29.315876007080078,29.34882520277386,28.689856999939494,28.763987976938125,51252600,2013-06-03
2013-06-04,28.8216495513916,29.43943280736802,28.640432124131916,29.340585224021943,65529500,2013-06-03
2013-06-05,28.648662567138672,28.739271264054935,28.360365024411983,28.500394361677074,46025100,2013-06-03
2013-06-06,28.796945571899414,28.920503520685383,28.40980340730777,28.69810109819614,37618500,2013-06-03
2013-06-07,29.381771087646484,29.47237980418028,28.87930999613692,29.035813961471877,40757300,2013-06-03
2013-06-10,29.217037200927734,29.36530546795642,28.94521099730552,29.249983260771664,35994500,2013-06-10
2013-06-11,28.69809913635254,28.978161077874017,28.566305466354724,28.871077739060492,39435900,2013-06-10
2013-06-12,28.82988739013672,29.05228975563992,28.70632947300993,28.945206436943927,37372700,2013-06-10
2013-06-13,28.599254608154297,28.84636734609483,28.492171269570118,28.82165701496346,45654900,2013-06-10
2013-06-14,28.335655212402344,28.57452897685656,28.212097324899307,28.45920995769778,53192600,2013-06-10
2013-06-17,28.82988739013672,28.96168103537472,28.525115174687897,28.574535827771925,49670100,2013-06-17
2013-06-18,28.813413619995117,28.9699175962741,28.747518366586025,28.805177891647148,28616500,2013-06-17
2013-06-19,28.492158889770508,28.904014321457154,28.492158889770508,28.796931029400504,30816200,2013-06-17
2013-06-20,27.586082458496094,28.27799981630674,27.48723487723167,28.220337156131794,54493700,2013-06-17
2013-06-21,27.404874801635742,27.783781238226986,27.223657313609852,27.726121699711324,85338500,2013-06-17
2013-06-24,27.775537490844727,28.170918416062126,26.828268530576516,27.13304073793421,56109000,2013-06-24
2013-06-25,27.734352111816406,28.319189399516382,27.561373529438715,28.07207669008988,44073400,2013-06-24
2013-06-26,28.294475555419922,28.401558880233928,27.915569196488555,28.10502237595424,48665900,2013-06-24
2013-06-27,28.51687240600586,28.648666033227187,28.41802797114185,28.434502567320507,28993100,2013-06-24
2013-06-28,28.450977325439453,28.65690506553289,28.28623450492311,28.31918369746797,65545500,2013-06-24
2013-07-01,28.30271339416504,28.821652257731632,28.278003067112294,28.623960214684406,31055400,2013-07-01
2013-07-02,27.956754684448242,28.36861025038288,27.70140624458227,28.343899921933556,37630000,2013-07-01
2013-07-03,28.0144100189209,28.310946484759683,27.6766886310952,27.726112422804373,15994400,2013-07-01
2013-07-05,28.179155349731445,28.203868818883205,27.660219630670674,28.080310899749644,26085900,2013-07-01
2013-07-08,28.27800178527832,28.492165275180454,27.98970103316173,28.294473241094554,32396900,2013-07-08
2013-07-09,28.294475555419922,28.500403334257644,28.12149697532628,28.48393187709414,25318500,2013-07-08
2013-07-10,28.582786560058594,28.673395317926772,28.26977534438933,28.28624994965715,29658800,2013-07-08
2013-07-11,29.398250579833984,29.46414898181462,28.747521142423338,28.82989100269038,53638300,2013-07-08
2013-07-12,29.381771087646484,29.43119488090353,29.060524286996284,29.30764011107327,35501200,2013-07-08
2013-07-15,29.793628692626953,29.8348167609982,29.3076421648141,29.37353741823289,34142600,2013-07-15
2013-07-16,29.87600326538086,30.007796921388973,29.62065168214887,29.66183661048729,36378500,2013-07-15
2013-07-17,29.439437866210938,29.974848228069995,29.233510078832374,29.933663299036017,37285100,2013-07-15
2013-07-18,29.19231414794922,29.562984693874274,29.0110998805475,29.422955344418043,49547100,2013-07-15
2013-07-19,25.864530563354492,26.91064256086041,25.551521008351294,26.68824330890395,248428500,2013-07-15
2013-07-22,26.366989135742188,26.366989135742188,26.029269304496268,26.1116407231167,79040700,2013-07-22
2013-07-23,26.210487365722656,26.391704816099338,26.119878640534317,26.28462149158507,65810400,2013-07-22
2013-07-24,26.325803756713867,26.515256916491627,26.268144236007952,26.391702147353897,52803100,2013-07-22
2013-07-25,25.856292724609375,26.070457814037542,25.740973665342036,26.0457474848256,63213000,2013-07-22
2013-07-26,26.045743942260742,26.045743942260742,25.70802096829023,25.749207463215484,38633600,2013-07-22
2013-07-29,25.979846954345703,26.029269176833914,25.864526340401042,25.92218586182131,28870700,2013-07-29
2013-07-30,26.23519515991211,26.45759593159791,25.98808092199986,26.177535642397125,45799500,2013-07-29
2013-07-31,26.226959228515625,26.399937790076415,26.11987591517448,26.33404097075267,43898400,2013-07-29
2013-08-01,26.086933135986328,26.432891894464216,26.02927360475741,26.40818156456862,42557900,2013-07-29
2013-08-02,26.268146514892578,26.276383814437207,26.004559213881464,26.103405237312753,29199900,2013-07-29
2013-08-05,26.11163902282715,26.358751691493286,26.062215232210697,26.276380278236562,30984000,2013-08-05
2013-08-06,26.012792587280273,26.08692670088852,25.848049763461063,25.98808069237619,36331500,2013-08-05
2013-08-07,26.408172607421875,26.44111865537174,25.740965646665526,25.979842561996435,38078600,2013-08-05
2013-08-08,27.091848373413086,27.240116572424522,26.399931158762197,26.556438225611718,59034400,2013-08-05
2013-08-09,26.93535041809082,27.100093247080757,26.745897264525233,26.99300993690608,26800700,2013-08-05
2013-08-12,27.075382232666016,27.157755225726024,26.73766081664098,26.73766081664098,25493700,2013-08-12
2013-08-13,26.735280990600586,27.000725665733782,26.718690302860995,26.967544290254597,39464100,2013-08-12
2013-08-14,26.83482551574707,27.672637953913277,26.295642332194596,26.660628017877066,48519600,2013-08-12
2013-08-15,26.37029457092285,26.693805061370373,25.582254330600662,26.54449204049459,33338000,2013-08-12
2013-08-16,26.378591537475586,26.536199921125075,26.262459876983968,26.37029777501922,32866300,2013-08-12
2013-08-19,26.038494110107422,26.519613093571408,26.0301987642679,26.345415577467843,27902500,2013-08-19
2013-08-20,26.229278564453125,26.461541872010415,26.021899707176907,26.07996553406623,22979600,2013-08-19
2013-08-21,26.220977783203125,26.55278198743307,26.162911968354145,26.220977783203125,37409100,2013-08-19
2013-08-22,26.868005752563477,26.95095919874662,26.627445505157993,26.70210202454761,31169900,2013-08-19
2013-08-23,28.825647354125977,29.198929751293754,28.203511080295918,29.17404214858342,225493800,2013-08-19
2013-08-26,28.327953338623047,28.75929857970197,28.228409208204596,28.5353321971361,72786800,2013-08-26
2013-08-27,27.58968162536621,28.28647470849017,27.49843758672933,27.805357407763033,58522300,2013-08-26
2013-08-28,27.390596389770508,27.871713632431796,27.374005703561522,27.697516173762182,44257400,2013-08-26
2013-08-29,27.830236434936523,27.871711565207892,27.208099987817153,27.3159378580024,45284700,2013-08-26
2013-08-30,27.70581817626953,27.772177768916364,27.4486672394308,27.68093056022035,42790200,2013-08-26
2013-09-03,26.444950103759766,26.602558471862388,25.955537476175405,26.337113798536954,154507000,2013-09-02
2013-09-04,25.88088035583496,26.104848304830682,25.806223845444713,26.038487138058798,142320600,2013-09-02
2013-09-05,25.9057674407959,26.079966510158716,25.673504124545712,25.79793112713334,71644900,2013-09-02
2013-09-06,25.839399337768555,26.038482804954416,25.82280865329271,25.972121649225794,75434900,2013-09-02
2013-09-09,26.262453079223633,26.370290949346185,25.880876817989492,25.897465920783514,49628500,2013-09-09
2013-09-10,26.868005752563477,26.876302679357,26.370297732866295,26.461543359317336,56881200,2013-09-09
2013-09-11,27.158334732055664,27.315941513920528,26.984134098641828,27.017315473039705,39087500,2013-09-09
2013-09-12,27.116859436035156,27.191515954526214,27.033909155200817,27.141747051765762,32860200,2013-09-09
2013-09-13,27.39889907836914,27.432080461598954,26.9675505894342,27.183226416077105,40899000,2013-09-09
2013-09-16,27.20810890197754,27.788770409066977,27.15004306770366,27.689229430933278,52839700,2013-09-16
2013-09-17,27.315942764282227,27.763881846107456,27.291058314519773,27.722403544036467,84716500,2013-09-16
2013-09-18,27.63945198059082,27.705814729331745,27.232991219777734,27.36571355290956,64099900,2013-09-16
2013-09-19,27.904895782470703,27.93807715581334,27.639451124429478,27.77217345345009,42026600,2013-09-16
2013-09-20,27.199810028076172,27.77217450023544,27.116856591592914,27.714108676872186,102904900,2013-09-16
2013-09-23,27.158334732055664,27.349122888318405,26.959249650018435,26.992431024416312,39826100,2013-09-23
2013-09-24,26.91778564453125,27.266180726718037,26.66893156234764,27.266180726718037,40685000,2013-09-23
2013-09-25,26.967554092407227,27.20811440554484,26.876310023199327,26.95096656298854,28907500,2013-09-23
2013-09-26,27.1832275390625,27.374015753989397,27.03391447271084,27.07538962128608,28504000,2013-09-23
2013-09-27,27.597986221313477,27.996153355987612,27.266178693576148,27.274475622162687,55348000,2013-09-23
2013-09-30,27.60626983642578,27.631157448684654,27.12515257887001,27.3740065510092,39839500,2013-09-30
2013-10-01,27.855134963989258,27.88001941903704,27.622868447590175,27.664343594120098,36718700,2013-09-30
2013-10-02,28.13716697692871,28.22841419709689,27.614574439448656,27.672640276946442,46946800,2013-09-30
2013-10-03,28.08739471435547,28.20352637548788,27.72240587725311,28.103985403710162,38703800,2013-09-30
2013-10-04,28.103981018066406,28.195228213102816,27.88830525446218,27.946371075967175,33008100,2013-09-30
2013-10-07,27.622865676879883,27.962966907272754,27.539915392140365,27.871719695448967,35069300,2013-10-07
2013-10-08,27.382301330566406,27.647749163650364,27.208103860025417,27.631158476310738,41017600,2013-10-07
2013-10-09,27.432071685791016,27.664334965394495,27.340824493275406,27.432071685791016,35878600,2013-10-07
2013-10-10,28.004432678222656,28.112270543777527,27.589675064618742,27.631153357458707,42875100,2013-10-07
2013-10-11,28.311368942260742,28.31966270613039,27.938086281107246,27.938086281107246,30033300,2013-10-07
2013-10-14,28.576818466186523,28.618293621173,28.021041263443,28.120585432632325,27757900,2013-10-14
2013-10-15,28.609989166259766,29.024746889860022,28.59339847759372,28.759299035553575,47097800,2013-10-14
2013-10-16,28.734403610229492,28.950079316165006,28.66804404526025,28.70122224557032,35111600,2013-10-14
2013-10-17,28.966672897338867,29.024741879821743,28.510440113000207,28.576802856209348,31359200,2013-10-14
2013-10-18,28.999868392944336,29.024756015943833,28.477275775224506,28.88373670011771,41811700,2013-10-14
2013-10-21,29.024751663208008,29.198949176324188,28.95838889762994,29.016454735335333,27433500,2013-10-21
2013-10-22,28.68464469909668,29.115989932216003,28.634872634805898,29.049630344178492,40438500,2013-10-21
2013-10-23,28.004432678222656,28.609981578711906,27.929776181199973,28.493846788849257,58600500,2013-10-21
2013-10-24,27.97126007080078,28.286473641879127,27.846831496082945,28.05421034437927,53209700,2013-10-21
2013-10-25,29.63858985900879,30.103119700489312,29.42291721096288,29.763018455726094,113494000,2013-10-21
2013-10-28,29.5058650970459,29.638587446042056,29.257011088221905,29.539046475382538,38383600,2013-10-28
2013-10-29,29.464384078979492,29.63028777321914,29.24870832716302,29.555631269028787,31702200,2013-10-28
2013-10-30,29.48097801208496,29.688356861639274,29.389730811985046,29.47268108606672,36997700,2013-10-28
2013-10-31,29.37313461303711,29.605397868366502,29.315068799204763,29.580513423681076,41682300,2013-10-28
2013-11-01,29.472686767578125,29.605409130304047,29.356555095736784,29.588818439419466,40264600,2013-10-28
2013-11-04,29.812780380249023,29.84596175351539,29.489269901776733,29.522451275043103,28060700,2013-11-04
2013-11-05,30.3934383392334,30.451504153748836,29.671760955720423,29.688351640489056,51681900,2013-11-04
2013-11-06,31.6708984375,31.704079813166512,30.741842069288754,30.891155095437902,88948800,2013-11-04
2013-11-07,31.106830596923828,31.529882100727797,31.048764766290937,31.48840695946865,60437400,2013-11-04
2013-11-08,31.33908462524414,31.33908462524414,30.974099060316586,31.247837442924876,36737800,2013-11-04
2013-11-11,31.181486129760742,31.339092927296015,30.98240102792904,31.26443640965292,26872500,2013-11-11
2013-11-12,30.990694046020508,31.189775958393906,30.857971716321597,31.007284732776615,31651600,2013-11-11
2013-11-13,31.65431785583496,31.65431785583496,30.60912950344729,30.675489111616567,44957600,2013-11-11
2013-11-14,31.538175582885742,31.6294227822998,31.2893215981611,31.41374700834837,46183700,2013-11-11
2013-11-15,31.388866424560547,31.538179466652494,31.289325451282743,31.480113635211236,50601300,2013-11-11
2013-11-18,30.857973098754883,31.173189832542697,30.750135212184034,30.98239850847501,53277500,2013-11-18
2013-11-19,30.70753288269043,31.1170762911484,30.649023493133306,30.799468921482845,44275000,2013-11-18
2013-11-20,30.9917049407959,31.2675194135296,30.80782650007436,30.857972846926703,32229900,2013-11-18
2013-11-21,31.259151458740234,31.367803963232802,31.14213591887928,31.150495765900217,23064700,2013-11-18
2013-11-22,31.401254653930664,31.493193892839233,31.200662849356746,31.367821623718598,27982000,2013-11-18
2013-11-25,31.459762573242188,31.718863788950404,31.40125636136443,31.702147272935413,30646800,2013-11-25
2013-11-26,31.217361450195312,31.46810587015491,31.217361450195312,31.401239841272954,34465300,2013-11-25
2013-11-27,31.42632484436035,31.560053764144264,31.334388802542428,31.40125166825991,26002100,2013-11-25
2013-11-29,31.86930274963379,32.00303166214975,31.610201586731513,31.610201586731513,22090400,2013-11-25
2013-12-02,32.13676452636719,32.41257904744435,31.810800461299102,31.83587363911998,42950400,2013-12-02
2013-12-03,32.01975631713867,32.170201780519875,31.827521155784826,31.87766751801217,52109800,2013-12-02
2013-12-04,32.54629898071289,32.579732000799396,31.860938010680982,31.936160711701476,51983600,2013-12-02
2013-12-05,31.76064109802246,32.496151574082575,31.07528015044878,32.47107521566527,116305000,2013-12-02
2013-12-06,32.06153106689453,32.220333120491304,31.752283620059504,32.11167740574188,36457300,2013-12-02
2013-12-09,32.35406494140625,32.48779383771777,32.06989063820072,32.22869589456017,30286000,2013-12-09
2013-12-10,31.852575302124023,32.51286297589925,31.777352615385738,32.27047840881503,37828600,2013-12-09
2013-12-11,31.43467903137207,32.01138429621364,31.25080060416967,31.810792546854994,39853400,2013-12-09
2013-12-12,31.10871696472168,31.459754141908917,31.075283941651875,31.459754141908917,36012800,2013-12-09
2013-12-13,30.665729522705078,31.300944044881582,30.607223341497736,31.275867689830044,40066100,2013-12-09
2013-12-16,30.832904815673828,30.924844051367813,30.540373782419465,30.69917588785053,31734200,2013-12-16
2013-12-17,30.523643493652344,31.01676929028592,30.364841459883046,30.874680575146908,45687700,2013-12-16
2013-12-18,30.57379722595215,30.5905105468846,29.69619802463607,30.38991881221383,63192100,2013-12-16
2013-12-19,30.297983169555664,30.548724461565044,30.155897606478135,30.515291439070857,34160100,2013-12-16
2013-12-20,30.757673263549805,30.86632898256879,30.247830876247136,30.256190725282256,62649100,2013-12-16
2013-12-23,30.607229232788086,30.83289734160212,30.54872304031945,30.76603448807298,25128700,2013-12-23
2013-12-24,30.9917049407959,31.066924461074414,30.62394805935282,30.690814106287416,14243000,2013-12-23
2013-12-26,31.292587280273438,31.334380146694514,31.066919192661487,31.091995550183746,17612800,2013-12-23
2013-12-27,31.16722297668457,31.443037444508644,31.06692390806805,31.409607609985017,14563000,2013-12-23
2013-12-30,31.16722297668457,31.24244568397269,30.841258974552236,31.10871678083254,16290500,2013-12-30
2013-12-31,31.26752471923828,31.409613498910694,31.108722613344785,31.259168056127738,17503500,2013-12-30
2014-01-02,31.058576583862305,31.259171593052965,31.008427034477265,31.21737870772401,30632200,2013-12-30
2014-01-03,30.849624633789062,31.108725854095827,30.5905234134823,31.09200933778415,31134800,2013-12-30
2014-01-06,30.197690963745117,30.832902526660853,30.180974450464582,30.799469500099786,43603700,2014-01-06
2014-01-07,30.431716918945312,30.498582974585425,30.26455496819405,30.36485405165422,35802800,2014-01-06
2014-01-08,29.888437271118164,30.206044615089457,29.737995043288162,30.089032222139135,59971700,2014-01-06
2014-01-09,29.69619369506836,30.013800948397577,29.58754118310778,29.988727782306317,36516300,2014-01-06
2014-01-10,30.122461318969727,30.21440052668907,29.880076714682033,30.005448941271712,40548800,2014-01-06
2014-01-13,29.23651123046875,30.10575076289926,29.1111421674357,30.08067758796241,45901900,2014-01-13
2014-01-14,29.905155181884766,29.988737743865936,28.943979631716818,29.027559005349254,41623300,2014-01-13
2014-01-15,30.724239349365234,30.7493157073921,29.96365571507824,30.00544858234031,44812600,2014-01-13
2014-01-16,30.832904815673828,30.924844051367813,30.34813864794529,30.66574285880742,38018700,2014-01-13
2014-01-17,30.406633377075195,30.782746840966663,30.214398315163542,30.782746840966663,46267500,2014-01-13
2014-01-21,30.23111343383789,30.77438882382351,30.139177415725545,30.77438882382351,31567300,2014-01-20
2014-01-22,30.030529022216797,30.35649306034671,29.880083591026235,30.306343520500224,21904300,2014-01-20
2014-01-23,30.139169692993164,30.197675866049707,29.687833625116447,30.16424285620388,43954000,2014-01-20
2014-01-24,30.766040802001953,31.384535874557073,30.53201279575089,31.300956493406062,76395500,2014-01-20
2014-01-27,30.114118576049805,30.83291294832393,30.072328872897817,30.81619642939314,44420800,2014-01-27
2014-01-28,30.314695358276367,30.414991223109382,29.88007569286923,30.189323135974057,36205500,2014-01-27
2014-01-29,30.640661239624023,30.824539660353043,30.005449804552903,30.07231265586911,52745900,2014-01-27
2014-01-30,30.807825088500977,30.8245415994687,30.28126615223736,30.749318894288184,35036300,2014-01-27
2014-01-31,31.626914978027344,31.6687046612489,30.55708378348301,30.883047776298955,93162300,2014-01-27
2014-02-03,30.490219116210938,31.75228864958109,30.448429431102678,31.5433370356912,64063100,2014-02-03
2014-02-04,30.38157081604004,31.083648537982793,30.297991425378747,30.899773240858075,54697900,2014-02-03
2014-02-05,29.93859100341797,30.481866547825582,29.921874489460148,30.331421110554214,55814400,2014-02-03
2014-02-06,30.239482879638672,30.297989086254542,29.82993624497844,29.92187548061742,35351800,2014-02-03
2014-02-07,30.557079315185547,30.58215248378239,30.097383301923482,30.356484401366828,33260500,2014-02-03
